"(2 pts) According to Isaiah 8:12, Isaiah was not to be afraid of the people's threats, but to let the Lord be his what?","fear, dread","Isaiah 8:12 ""Do not say, ""A conspiracy,' Concerning all that this people call a conspiracy, Nor be afraid of their threats, nor be troubled.",t
"(1 pts) According to Isaiah 8:14, The Lord would be a stone of stumbling, a rock of offense, a trap, and a snare to them. But what else could He have been as to them?",a sanctuary,"Isaiah 8:14 He will be as a sanctuary, But a stone of stumbling and a rock of offense To both the houses of Israel, As a trap and a snare to the inhabitants of Jerusalem.",t
"(2 pts) According to Isaiah 8:14, What would the Lord be to both houses of Israel?","a stone of stumbling, a rock of offense","Isaiah 8:14 He will be as a sanctuary, But a stone of stumbling and a rock of offense To both the houses of Israel, As a trap and a snare to the inhabitants of Jerusalem.",t
"(2 pts) According to Isaiah 8:14, What would the Lord be to the inhabitants of Jerusalem?","a trap, a snare","Isaiah 8:14 He will be as a sanctuary, But a stone of stumbling and a rock of offense To both the houses of Israel, As a trap and a snare to the inhabitants of Jerusalem.",t
"(1 pts) According to Isaiah 8:15, What would many among them do?",stumble,"Isaiah 8:15 And many among them shall stumble; They shall fall and be broken, Be snared and taken.""",t
"(4 pts) According to Isaiah 8:15, Many among them would stumble. What would they also do and be?","fall, be broken, be snared, and taken","Isaiah 8:15 And many among them shall stumble; They shall fall and be broken, Be snared and taken.""",t
"(1 pts) According to Isaiah 8:16, What are we to bind up?",the testimony,"Isaiah 8:16 Bind up the testimony, Seal the law among my disciples.",t
"(1 pts) According to Isaiah 8:16, What did the Lord say was to be sealed among His disciples?",the law,"Isaiah 8:16 Bind up the testimony, Seal the law among my disciples.",t
"(5 pts) According to Isaiah 8:16, Fill-in-the-blanks: ""_____ up the _____, _____ the _____ among my _____.""?","bind, testimony, seal, law, disciples","Isaiah 8:16 Bind up the testimony, Seal the law among my disciples.",t
"(2 pts) According to Isaiah 8:17, What did Isaiah say he would do (referring to the Lord who hides His face from the house of Jacob)?","wait on the Lord, hope in Him","Isaiah 8:17 And I will wait on the LORD, Who hides His face from the house of Jacob; And I will hope in Him.",t
"(1 pts) According to Isaiah 8:17, Who did the Lord hide His face from?",the house of Jacob,"Isaiah 8:17 And I will wait on the LORD, Who hides His face from the house of Jacob; And I will hope in Him.",t
"(1 pts) According to Isaiah 8:18, Who besides himself did Isaiah refer to when he said ""Here am I?""?",the children whom the Lord has given me,"Isaiah 8:18 Here am I and the children whom the LORD has given me! We are for signs and wonders in Israel From the LORD of hosts, Who dwells in Mount Zion.",t
"(2 pts) According to Isaiah 8:18, Isaiah said that he and his children were for what in Israel?","signs, wonders","Isaiah 8:18 Here am I and the children whom the LORD has given me! We are for signs and wonders in Israel From the LORD of hosts, Who dwells in Mount Zion.",t
"(1 pts) According to Isaiah 8:18, Where does the Lord of hosts dwell?",Mount Zion,"Isaiah 8:18 Here am I and the children whom the LORD has given me! We are for signs and wonders in Israel From the LORD of hosts, Who dwells in Mount Zion.",t
"(4 pts) According to Isaiah 8:19, Who might people say to seek, and what do they do?","mediums, wizards, whisper, mutter","Isaiah 8:19 And when they say to you, ""Seek those who are mediums and wizards, who whisper and mutter,"" should not a people seek their God? Should they seek the dead on behalf of the living?",t
"(1 pts) According to Isaiah 8:19, Who should people seek instead of mediums and wizards?",their God,"Isaiah 8:19 And when they say to you, ""Seek those who are mediums and wizards, who whisper and mutter,"" should not a people seek their God? Should they seek the dead on behalf of the living?",t
"(2 pts) According to Isaiah 8:19, Isaiah asked if people should seek who, and on behalf of whom?","the dead, the living","Isaiah 8:19 And when they say to you, ""Seek those who are mediums and wizards, who whisper and mutter,"" should not a people seek their God? Should they seek the dead on behalf of the living?",t
"(2 pts) According to Isaiah 8:20, To what two things did Isaiah refer when he said that those who did not speak according to this word had no light in them?","the law, the testimony","Isaiah 8:20 To the law and to the testimony! If they do not speak according to this word, it is because there is no light in them.",t
"(2 pts) According to Isaiah 8:20, Isaiah said that those who do not speak according to what have no what in them?","this word, light","Isaiah 8:20 To the law and to the testimony! If they do not speak according to this word, it is because there is no light in them.",t
"(2 pts) According to Isaiah 8:21, How will they pass through it?","hard-pressed, hungry","Isaiah 8:21 They will pass through it hard-pressed and hungry; and it shall happen, when they are hungry, that they will be enraged and curse their king and their God, and look upward.",t
"(3 pts) According to Isaiah 8:21, When they are hungry, what will they be, and who will they curse?","enraged, their king, their God","Isaiah 8:21 They will pass through it hard-pressed and hungry; and it shall happen, when they are hungry, that they will be enraged and curse their king and their God, and look upward.",t
"(1 pts) According to Isaiah 8:21, When they curse their king and their God, where will they look?",upward,"Isaiah 8:21 They will pass through it hard-pressed and hungry; and it shall happen, when they are hungry, that they will be enraged and curse their king and their God, and look upward.",t
"(4 pts) According to Isaiah 8:22, When they look to the earth, what will they see?","trouble, darkness, gloom, anguish","Isaiah 8:22 Then they will look to the earth, and see trouble and darkness, gloom of anguish; and they will be driven into darkness.",t
"(1 pts) According to Isaiah 8:22, What will they be driven into?",darkness,"Isaiah 8:22 Then they will look to the earth, and see trouble and darkness, gloom of anguish; and they will be driven into darkness.",t
