"(1 pts) According to Isaiah 3:9, Who do they declare their sin as?",Sodom,"Isaiah 3:9 The look on their countenance witnesses against them, And they declare their sin as Sodom; They do not hide it. Woe to their soul! For they have brought evil upon themselves.",t
"(1 pts) According to Isaiah 3:9, What do they not do to their sin?",hide it,"Isaiah 3:9 The look on their countenance witnesses against them, And they declare their sin as Sodom; They do not hide it. Woe to their soul! For they have brought evil upon themselves.",t
"(1 pts) According to Isaiah 3:9, What had they brought upon themselves?",evil,"Isaiah 3:9 The look on their countenance witnesses against them, And they declare their sin as Sodom; They do not hide it. Woe to their soul! For they have brought evil upon themselves.",t
"(1 pts) According to Isaiah 3:10, What would the righteous eat?",the fruit of their doings,"Isaiah 3:10 ""Say to the righteous that it shall be well with them, For they shall eat the fruit of their doings.",t
"(2 pts) According to Isaiah 3:10, Who would it be well with, and who would it be ill with?","the righteous, the wicked","Isaiah 3:10 ""Say to the righteous that it shall be well with them, For they shall eat the fruit of their doings.",t
"(1 pts) According to Isaiah 3:11, What would be given to the wicked?",the reward of his hands,"Isaiah 3:11 Woe to the wicked! It shall be ill with him, For the reward of his hands shall be given him.",t
"(2 pts) According to Isaiah 3:12, Who were their oppressors, and who would rule over them?","children, women","Isaiah 3:12 As for My people, children are their oppressors, And women rule over them. O My people! Those who lead you cause you to err, And destroy the way of your paths.""",t
"(1 pts) According to Isaiah 3:12, What did those who led them cause them to do?",err,"Isaiah 3:12 As for My people, children are their oppressors, And women rule over them. O My people! Those who lead you cause you to err, And destroy the way of your paths.""",t
"(1 pts) According to Isaiah 3:12, Who did the Lord say caused them to err and destroyed the way of their paths?",those who lead you,"Isaiah 3:12 As for My people, children are their oppressors, And women rule over them. O My people! Those who lead you cause you to err, And destroy the way of your paths.""",t
"(2 pts) According to Isaiah 3:13, What does the Lord stand up to do?","plead, judge the people","Isaiah 3:13 The LORD stands up to plead, And stands to judge the people.",t
"(1 pts) According to Isaiah 3:13, Who stands up to plead and to judge the people?",the Lord,"Isaiah 3:13 The LORD stands up to plead, And stands to judge the people.",t
"(2 pts) According to Isaiah 3:14, Who will the Lord enter into judgment with?","the elders of His people, His princes","Isaiah 3:14 The LORD will enter into judgment With the elders of His people And His princes: ""For you have eaten up the vineyard; The plunder of the poor is in your houses.",t
"(1 pts) According to Isaiah 3:14, What did the Lord say they had eaten up?",the vineyard,"Isaiah 3:14 The LORD will enter into judgment With the elders of His people And His princes: ""For you have eaten up the vineyard; The plunder of the poor is in your houses.",t
"(1 pts) According to Isaiah 3:14, What did the Lord say was in their houses?",the plunder of the poor,"Isaiah 3:14 The LORD will enter into judgment With the elders of His people And His princes: ""For you have eaten up the vineyard; The plunder of the poor is in your houses.",t
"(2 pts) According to Isaiah 3:15, God asked what they meant by doing what two things?","crushing My people, grinding the faces of the poor","Isaiah 3:15 What do you mean by crushing My people And grinding the faces of the poor?"" Says the Lord GOD of hosts.",t
"(2 pts) According to Isaiah 3:15, Who did the Lord say they crushed, and who were they grinding the faces of?","My people, the poor","Isaiah 3:15 What do you mean by crushing My people And grinding the faces of the poor?"" Says the Lord GOD of hosts.",t
"(1 pts) According to Isaiah 3:16, Who is haughty? Be specific?",the daughters of Zion,"Isaiah 3:16 Moreover the LORD says: ""Because the daughters of Zion are haughty, And walk with outstretched necks And wanton eyes, Walking and mincing as they go, Making a jingling with their feet,",t
"(2 pts) According to Isaiah 3:16, They walked with what kind of necks and what kind of eyes?","outstretched, wanton","Isaiah 3:16 Moreover the LORD says: ""Because the daughters of Zion are haughty, And walk with outstretched necks And wanton eyes, Walking and mincing as they go, Making a jingling with their feet,",t
"(1 pts) According to Isaiah 3:16, What were they doing with their feet?",making a jingling,"Isaiah 3:16 Moreover the LORD says: ""Because the daughters of Zion are haughty, And walk with outstretched necks And wanton eyes, Walking and mincing as they go, Making a jingling with their feet,",t
"(2 pts) According to Isaiah 3:17, The Lord would strike the crown of whose head, and with what?","the daughters of Zion, a scab","Isaiah 3:17 Therefore the Lord will strike with a scab The crown of the head of the daughters of Zion, And the LORD will uncover their secret parts.""",t
"(1 pts) According to Isaiah 3:17, What would the Lord uncover?",their secret parts,"Isaiah 3:17 Therefore the Lord will strike with a scab The crown of the head of the daughters of Zion, And the LORD will uncover their secret parts.""",t
"(9 pts) According to Isaiah 3:18, What were the first 9 pieces of finery that the Lord said He would take away (before perfume boxes)?","jingling anklets, scarves, crescents, pendants, bracelets, veils, headdresses, leg ornaments, headbands","Isaiah 3:18 In that day the Lord will take away the finery: The jingling anklets, the scarves, and the crescents;",t
"(1 pts) According to Isaiah 3:20, What kind of boxes did the Lord say He would take away?",perfume,"Isaiah 3:20 The headdresses, the leg ornaments, and the headbands; The perfume boxes, the charms,",t
"(2 pts) According to Isaiah 3:22, What non-clothing or jewelry items did the Lord say He would take away (hint: something you carry and something you use)?","purses, mirrors","Isaiah 3:22 the festal apparel, and the mantles; The outer garments, the purses,",t
"(1 pts) According to Isaiah 3:21, What body part might have jewels that the Lord said He would take away?",the nose,"Isaiah 3:21 and the rings; The nose jewels,",t
"(8 pts) According to Isaiah 3:22, What were the last 8 pieces of finery that the Lord said He would take away (after charms, rings, and nose jewels)?","festal apparel, mantles, outer garments, purses, mirrors, fine linen, turbans, robes","Isaiah 3:22 the festal apparel, and the mantles; The outer garments, the purses,",t
"(1 pts) According to Isaiah 3:24, What would they have instead of a sweet smell?",a stench,"Isaiah 3:24 And so it shall be: Instead of a sweet smell there will be a stench; Instead of a sash, a rope; Instead of well-set hair, baldness; Instead of a rich robe, a girding of sackcloth; And branding instead of beauty. and the rings; The nose jewels,",t
"(1 pts) According to Isaiah 3:24, What would they have instead of a sash?",a rope,"Isaiah 3:24 And so it shall be: Instead of a sweet smell there will be a stench; Instead of a sash, a rope; Instead of well-set hair, baldness; Instead of a rich robe, a girding of sackcloth; And branding instead of beauty. and the rings; The nose jewels,",t
"(1 pts) According to Isaiah 3:24, They would have baldness instead of what?",well-set hair,"Isaiah 3:24 And so it shall be: Instead of a sweet smell there will be a stench; Instead of a sash, a rope; Instead of well-set hair, baldness; Instead of a rich robe, a girding of sackcloth; And branding instead of beauty. and the rings; The nose jewels,",t
"(1 pts) According to Isaiah 3:24, What would they have instead of a rich robe?",a girding of sackcloth,"Isaiah 3:24 And so it shall be: Instead of a sweet smell there will be a stench; Instead of a sash, a rope; Instead of well-set hair, baldness; Instead of a rich robe, a girding of sackcloth; And branding instead of beauty. and the rings; The nose jewels,",t
"(1 pts) According to Isaiah 3:24, What would they have instead of beauty?",branding,"Isaiah 3:24 And so it shall be: Instead of a sweet smell there will be a stench; Instead of a sash, a rope; Instead of well-set hair, baldness; Instead of a rich robe, a girding of sackcloth; And branding instead of beauty. and the rings; The nose jewels,",t
"(1 pts) According to Isaiah 3:25, Who did the Lord say would fall by the sword?",your men,"Isaiah 3:25 Your men shall fall by the sword, And your mighty in the war.",t
"(1 pts) According to Isaiah 3:25, Who did the Lord say would fall in the war?",your mighty,"Isaiah 3:25 Your men shall fall by the sword, And your mighty in the war.",t
"(2 pts) According to Isaiah 3:25, How did the Lord say their men and their mighty would each fall?","by the sword, in the war","Isaiah 3:25 Your men shall fall by the sword, And your mighty in the war.",t
"(2 pts) According to Isaiah 3:26, What would her gates do?","lament, mourn","Isaiah 3:26 Her gates shall lament and mourn, And she being desolate shall sit on the ground.",t
"(1 pts) According to Isaiah 3:26, What would she do (being desolate)?",sit on the ground,"Isaiah 3:26 Her gates shall lament and mourn, And she being desolate shall sit on the ground.",t
