"(1 pts) According to Isaiah 1:21, what lodged in it?","Righteousness","Isaiah 1:21 How the faithful city has become a harlot! It was full of justice; Righteousness lodged in it, But now murderers.","t"
"(1 pts) According to Isaiah 1:21, but now who are there?","murderers","Isaiah 1:21 How the faithful city has become a harlot! It was full of justice; Righteousness lodged in it, But now murderers.","t"
"(1 pts) According to Isaiah 1:22, their silver has become what?","dross","Isaiah 1:22 Your silver has become dross, Your wine mixed with water.","t"
"(1 pts) According to Isaiah 1:22, their wine is mixed with what?","water","Isaiah 1:22 Your silver has become dross, Your wine mixed with water.","t"
"(1 pts) According to Isaiah 1:23, their princes are what?","rebellious","Isaiah 1:23 Your princes are rebellious, And companions of thieves; Everyone loves bribes, And follows after rewards. They do not defend the fatherless, Nor does the cause of the widow come before them.","t"
"(1 pts) According to Isaiah 1:23, their princes are companions of whom?","thieves","Isaiah 1:23 Your princes are rebellious, And companions of thieves; Everyone loves bribes, And follows after rewards. They do not defend the fatherless, Nor does the cause of the widow come before them.","t"
"(1 pts) According to Isaiah 1:23, everyone loves what?","bribes","Isaiah 1:23 Your princes are rebellious, And companions of thieves; Everyone loves bribes, And follows after rewards. They do not defend the fatherless, Nor does the cause of the widow come before them.","t"
"(1 pts) According to Isaiah 1:23, everyone follows after what?","rewards","Isaiah 1:23 Your princes are rebellious, And companions of thieves; Everyone loves bribes, And follows after rewards. They do not defend the fatherless, Nor does the cause of the widow come before them.","t"
"(1 pts) According to Isaiah 1:23, they do not defend whom?","the fatherless","Isaiah 1:23 Your princes are rebellious, And companions of thieves; Everyone loves bribes, And follows after rewards. They do not defend the fatherless, Nor does the cause of the widow come before them.","t"
"(1 pts) According to Isaiah 1:23, whose cause does not come before them?","the widow","Isaiah 1:23 Your princes are rebellious, And companions of thieves; Everyone loves bribes, And follows after rewards. They do not defend the fatherless, Nor does the cause of the widow come before them.","t"
"(3 pts) According to Isaiah 1:24, who speaks in this verse?","the Lord, the LORD of hosts, the Mighty One of Israel","Isaiah 1:24 Therefore the Lord says, The LORD of hosts, the Mighty One of Israel, ""Ah, I will rid Myself of My adversaries, And take vengeance on My enemies.","t"
"(1 pts) According to Isaiah 1:24, the LORD says He will rid Himself of whom?","My adversaries","Isaiah 1:24 Therefore the Lord says, The LORD of hosts, the Mighty One of Israel, ""Ah, I will rid Myself of My adversaries, And take vengeance on My enemies.","t"
"(1 pts) According to Isaiah 1:24, the LORD says He will take vengeance on whom?","My enemies","Isaiah 1:24 Therefore the Lord says, The LORD of hosts, the Mighty One of Israel, ""Ah, I will rid Myself of My adversaries, And take vengeance on My enemies.","t"
"(1 pts) According to Isaiah 1:25, the LORD says He will turn His hand against whom?","you","Isaiah 1:25 I will turn My hand against you, And thoroughly purge away your dross, And take away all your alloy.","t"
"(1 pts) According to Isaiah 1:25, the LORD will thoroughly purge away what?","your dross","Isaiah 1:25 I will turn My hand against you, And thoroughly purge away your dross, And take away all your alloy.","t"
"(1 pts) According to Isaiah 1:25, the LORD will take away all your what?","your alloy","Isaiah 1:25 I will turn My hand against you, And thoroughly purge away your dross, And take away all your alloy.","t"
"(1 pts) According to Isaiah 1:26, the LORD will restore what as at the first?","your judges","Isaiah 1:26 I will restore your judges as at the first, And your counselors as at the beginning. Afterward you shall be called the city of righteousness, the faithful city.""","t"
"(1 pts) According to Isaiah 1:26, the LORD will restore what as at the beginning?","your counselors","Isaiah 1:26 I will restore your judges as at the first, And your counselors as at the beginning. Afterward you shall be called the city of righteousness, the faithful city.""","t"
"(2 pts) According to Isaiah 1:26, afterward, what will the city be called?","the city of righteousness, the faithful city","Isaiah 1:26 I will restore your judges as at the first, And your counselors as at the beginning. Afterward you shall be called the city of righteousness, the faithful city.""","t"
"(1 pts) According to Isaiah 1:27, Zion shall be redeemed with what?","justice","Isaiah 1:27 Zion shall be redeemed with justice, And her penitents with righteousness.","t"
"(1 pts) According to Isaiah 1:27, her penitents shall be redeemed with what?","righteousness","Isaiah 1:27 Zion shall be redeemed with justice, And her penitents with righteousness.","t"
"(2 pts) According to Isaiah 1:28, the destruction of whom shall be together?","transgressors, sinners","Isaiah 1:28 The destruction of transgressors and of sinners shall be together, And those who forsake the LORD shall be consumed.","t"
"(1 pts) According to Isaiah 1:28, those who forsake the LORD shall be what?","consumed","Isaiah 1:28 The destruction of transgressors and of sinners shall be together, And those who forsake the LORD shall be consumed.","t"
"(1 pts) According to Isaiah 1:29, they shall be ashamed of what trees?","terebinth trees","Isaiah 1:29 For they shall be ashamed of the terebinth trees Which you have desired; And you shall be embarrassed because of the gardens Which you have chosen.","t"
"(1 pts) According to Isaiah 1:29, they shall be embarrassed because of what?","the gardens","Isaiah 1:29 For they shall be ashamed of the terebinth trees Which you have desired; And you shall be embarrassed because of the gardens Which you have chosen.","t"
"(1 pts) According to Isaiah 1:30, they shall be as a terebinth whose ____ fades.","leaf","Isaiah 1:30 For you shall be as a terebinth whose leaf fades, And as a garden that has no water.","t"
"(1 pts) According to Isaiah 1:30, they shall be as a garden that has no what?","water","Isaiah 1:30 For you shall be as a terebinth whose leaf fades, And as a garden that has no water.","t"
"(1 pts) According to Isaiah 1:31, the strong shall be as what?","tinder","Isaiah 1:31 The strong shall be as tinder, And the work of it as a spark; Both will burn together, And no one shall quench them.","t"
"(1 pts) According to Isaiah 1:31, the work of it shall be as what?","a spark","Isaiah 1:31 The strong shall be as tinder, And the work of it as a spark; Both will burn together, And no one shall quench them.","t"
"(1 pts) According to Isaiah 1:31, what will happen to the strong and the work of it?","burn together","Isaiah 1:31 The strong shall be as tinder, And the work of it as a spark; Both will burn together, And no one shall quench them.","t"
"(1 pts) According to Isaiah 1:31, who shall quench them?","no one","Isaiah 1:31 The strong shall be as tinder, And the work of it as a spark; Both will burn together, And no one shall quench them.","t"
