"(3 pts) According to Isaiah 7:5, Who plotted evil?","Syria, Ephraim, the son of Remaliah","Isaiah 7:5 Because Syria, Ephraim, and the son of Remaliah have plotted evil against you, saying,",t
"(2 pts) According to Isaiah 7:6, In troubling Judah, what were their enemies plotting to do to the city?","make a gap in its wall for ourselves, set a king over them","Isaiah 7:6 ""Let us go up against Judah and trouble it, and let us make a gap in its wall for ourselves, and set a king over them, the son of Tabel""--",t
"(1 pts) According to Isaiah 7:6, Who were the enemies of Judah plotting to set as king over Jerusalem?",the son of Tabel,"Isaiah 7:6 ""Let us go up against Judah and trouble it, and let us make a gap in its wall for ourselves, and set a king over them, the son of Tabel""--",t
"(2 pts) According to Isaiah 7:7, What did God have to say about the plots of the enemies of Judah?","it shall not stand, nor shall it come to pass","Isaiah 7:7 thus says the Lord GOD: ""It shall not stand, Nor shall it come to pass.",t
"(2 pts) According to Isaiah 7:8, Who or what is the head of Syria, and of Damascus?","Damascus, Rezin","Isaiah 7:8 For the head of Syria is Damascus, And the head of Damascus is Rezin. Within sixty-five years Ephraim will be broken, So that it will not be a people.",t
"(1 pts) According to Isaiah 7:8, Within how many years did God say that Ephraim would be broken so that it would not be a people?",sixty-five,"Isaiah 7:8 For the head of Syria is Damascus, And the head of Damascus is Rezin. Within sixty-five years Ephraim will be broken, So that it will not be a people.",t
"(2 pts) According to Isaiah 7:9, Who or what is the head of Ephraim, and of Samaria?","Samaria, Remaliah's son","Isaiah 7:9 The head of Ephraim is Samaria, And the head of Samaria is Remaliah's son. If you will not believe, Surely you shall not be established.'",t
"(1 pts) According to Isaiah 7:9, They would surely not be established if they did not do what?",believe,"Isaiah 7:9 The head of Ephraim is Samaria, And the head of Samaria is Remaliah's son. If you will not believe, Surely you shall not be established.'",t
"(1 pts) According to Isaiah 7:10, Who did the Lord speak to again?",Ahaz,"Isaiah 7:10 Moreover the LORD spoke again to Ahaz, saying,",t
"(1 pts) According to Isaiah 7:11, What was Ahaz told to ask for himself from the Lord?",a sign,"Isaiah 7:11 ""Ask a sign for yourself from the LORD your God; ask it either in the depth or in the height above.""",t
"(2 pts) According to Isaiah 7:11, King Ahaz was told to ask for a sign either in what, or in what?","the depth, the height above","Isaiah 7:11 ""Ask a sign for yourself from the LORD your God; ask it either in the depth or in the height above.""",t
"(2 pts) According to Isaiah 7:12, When king Ahaz was told to ask for a sign, how did he respond?","I will not ask, nor will I test the Lord","Isaiah 7:12 But Ahaz said, ""I will not ask, nor will I test the LORD!""",t
"(2 pts) According to Isaiah 7:13, The house of David was asked if it was a small thing to weary whom, and whether they would also weary whom?","men, my God","Isaiah 7:13 Then he said, ""Hear now, O house of David! Is it a small thing for you to weary men, but will you weary my God also?",t
"(1 pts) According to Isaiah 7:13, Who was asked if it was a small thing to weary men?",house of David,"Isaiah 7:13 Then he said, ""Hear now, O house of David! Is it a small thing for you to weary men, but will you weary my God also?",t
"(1 pts) According to Isaiah 7:14, Who would give them a sign? Be specific?",the Lord Himself,"Isaiah 7:14 Therefore the Lord Himself will give you a sign: Behold, the virgin shall conceive and bear a Son, and shall call His name Immanuel.",t
"(6 pts) According to Isaiah 7:14, Fill-in-the-blanks: ""the _____ shall _____ and _____ a _____, and shall call _____ name _____.""?","virgin, conceive, bear, son, His, Immanuel","Isaiah 7:14 Therefore the Lord Himself will give you a sign: Behold, the virgin shall conceive and bear a Son, and shall call His name Immanuel.",t
"(1 pts) According to Isaiah 7:14, Who would conceive a son as a sign?",the virgin,"Isaiah 7:14 Therefore the Lord Himself will give you a sign: Behold, the virgin shall conceive and bear a Son, and shall call His name Immanuel.",t
"(2 pts) According to Isaiah 7:15, What would He (Immanuel) eat?","curds, honey","Isaiah 7:15 Curds and honey He shall eat, that He may know to refuse the evil and choose the good.",t
"(2 pts) According to Isaiah 7:15, He (Immanuel) would know to do what?","refuse the evil, choose the good","Isaiah 7:15 Curds and honey He shall eat, that He may know to refuse the evil and choose the good.",t
"(1 pts) According to Isaiah 7:16, What did the Lord say would happen before the Child would know to refuse the evil and choose the good?",the land that you dread will be forsaken by both her kings,"Isaiah 7:16 For before the Child shall know to refuse the evil and choose the good, the land that you dread will be forsaken by both her kings.",t
"(1 pts) According to Isaiah 7:16, The land that they dreaded would be forsaken by both her kings before who would know to refuse the evil and choose the good? Be specific?",the Child,"Isaiah 7:16 For before the Child shall know to refuse the evil and choose the good, the land that you dread will be forsaken by both her kings.",t
"(1 pts) According to Isaiah 7:17, Who would the Lord bring upon them?",the king of Assyria,"Isaiah 7:17 The LORD will bring the king of Assyria upon you and your people and your father's house--days that have not come since the day that Ephraim departed from Judah.""",t
"(3 pts) According to Isaiah 7:17, Upon whom did the Lord say He would bring the king of Assyria?","you, your people, your father's house","Isaiah 7:17 The LORD will bring the king of Assyria upon you and your people and your father's house--days that have not come since the day that Ephraim departed from Judah.""",t
"(1 pts) According to Isaiah 7:17, The Lord told them that they would have days that have not come since the day that what happened?",Ephraim departed from Judah,"Isaiah 7:17 The LORD will bring the king of Assyria upon you and your people and your father's house--days that have not come since the day that Ephraim departed from Judah.""",t
"(2 pts) According to Isaiah 7:18, What two animals would the Lord whistle for in that day?","the fly, the bee","Isaiah 7:18 And it shall come to pass in that day That the LORD will whistle for the fly That is in the farthest part of the rivers of Egypt, And for the bee that is in the land of Assyria.",t
"(2 pts) According to Isaiah 7:18, Where would the fly and the bee that the Lord would whistle for be located?","in the farthest part of the rivers of Egypt, in the land of Assyria","Isaiah 7:18 And it shall come to pass in that day That the LORD will whistle for the fly That is in the farthest part of the rivers of Egypt, And for the bee that is in the land of Assyria.",t
"(1 pts) According to Isaiah 7:19, What would they (the fly and the bee) do in the desolate valleys and in the clefts of the rocks?",rest,"Isaiah 7:19 They will come, and all of them will rest In the desolate valleys and in the clefts of the rocks, And on all thorns and in all pastures.",t
"(4 pts) According to Isaiah 7:19, Where would they (the fly and the bee) rest?","in the desolate valleys, in the clefts of the rocks, on all thorns, in all pastures","Isaiah 7:19 They will come, and all of them will rest In the desolate valleys and in the clefts of the rocks, And on all thorns and in all pastures.",t
"(1 pts) According to Isaiah 7:20, What would the Lord shave and remove the hair with (representing those from beyond the River and the king of Assyria)?",a hired razor,"Isaiah 7:20 In the same day the Lord will shave with a hired razor, With those from beyond the River, with the king of Assyria, The head and the hair of the legs, And will also remove the beard.",t
"(2 pts) According to Isaiah 7:20, What did the hired razor that the Lord would shave with represent?","those from beyond the River, the king of Assyria","Isaiah 7:20 In the same day the Lord will shave with a hired razor, With those from beyond the River, with the king of Assyria, The head and the hair of the legs, And will also remove the beard.",t
"(3 pts) According to Isaiah 7:20, What would the Lord shave and remove with those from beyond the River and the king of Assyria?","the head, the hair of the legs, the beard","Isaiah 7:20 In the same day the Lord will shave with a hired razor, With those from beyond the River, with the king of Assyria, The head and the hair of the legs, And will also remove the beard.",t
"(2 pts) According to Isaiah 7:21, What would a man keep alive in that day?","a young cow, two sheep",Isaiah 7:21 It shall be in that day That a man will keep alive a young cow and two sheep;,t
"(1 pts) According to Isaiah 7:21, What would a man eat curds from (referring to the young cow and two sheep he would keep alive)?",the abundance of milk they give,Isaiah 7:21 It shall be in that day That a man will keep alive a young cow and two sheep;,t
"(2 pts) According to Isaiah 7:22, What would everyone eat who was left in the land?","curds, honey","Isaiah 7:22 So it shall be, from the abundance of milk they give, That he will eat curds; For curds and honey everyone will eat who is left in the land.",t
"(1 pts) According to Isaiah 7:22, Who would eat curds and honey?",everyone who is left in the land,"Isaiah 7:22 So it shall be, from the abundance of milk they give, That he will eat curds; For curds and honey everyone will eat who is left in the land.",t
"(2 pts) According to Isaiah 7:23, A location that could be for what, and of what value, would be for briers and thorns?","a thousand vines, a thousand shekels of silver","Isaiah 7:23 It shall happen in that day, That wherever there could be a thousand vines Worth a thousand shekels of silver, It will be for briers and thorns.",t
"(2 pts) According to Isaiah 7:23, Wherever there could be a thousand vines worth a thousand shekels of silver would be for what?","briers, thorns","Isaiah 7:23 It shall happen in that day, That wherever there could be a thousand vines Worth a thousand shekels of silver, It will be for briers and thorns.",t
"(2 pts) According to Isaiah 7:24, What would men come there with?","arrows, bows","Isaiah 7:24 With arrows and bows men will come there, Because all the land will become briers and thorns.",t
"(1 pts) According to Isaiah 7:24, Why would men come there with arrows and bows?",because all the land will become briers and thorns,"Isaiah 7:24 With arrows and bows men will come there, Because all the land will become briers and thorns.",t
"(1 pts) According to Isaiah 7:25, Why would they not go to any hill that could be dug with the hoe?",for fear of briers and thorns,"Isaiah 7:25 And to any hill which could be dug with the hoe, You will not go there for fear of briers and thorns; But it will become a range for oxen And a place for sheep to roam.",t
"(1 pts) According to Isaiah 7:25, Where would they not go for fear of briers and thorns? Be specific?",any hill which could be dug with the hoe,"Isaiah 7:25 And to any hill which could be dug with the hoe, You will not go there for fear of briers and thorns; But it will become a range for oxen And a place for sheep to roam.",t
"(2 pts) According to Isaiah 7:25, What would any hill which could be dug with a hoe become?","a range for oxen, a place for sheep to roam","Isaiah 7:25 And to any hill which could be dug with the hoe, You will not go there for fear of briers and thorns; But it will become a range for oxen And a place for sheep to roam.",t
